job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,epoch_time,num_parameters,train_batch_size,train_optimizer,train_lr,train_lr_scheduler_patience,num_negs_o,num_negs_s,emb_e_dim,emb_regularize,emb_struct_regularize_weight,emb_struct_dropout,emb_r_regularize_weight,emb_r_dropout,tcnn_freeze_word_embeddings,tcnn_dim_feature_map,tcnn_kernel_size_conv,tcnn_kernel_size_max_pool,tcnn_activation,tcnn_regularize,tcnn_regularize_weight,tcnn_dropout,numeric_feature_normalization,numeric_feature_num_layers,numeric_feature_activation,numeric_feature_regularize,numeric_featue_regularize_weight,numeric_feature_dropout,numeric_mlp_normalization,numeric_mlp_num_layers,numeric_mlp_activation,numeric_mlp_regularize,numeric_mlp_regularize_weight,numeric_mlp_dropout,emb_e_regularize,emb_e_regularize_weight,emb_e_dropout,text_weight,numeric_weight,fwt_hits@1,fwt_hits@3,fwt_hits@10,fwt_mrr
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,275,,,,mean_reciprocal_rank_filtered_with_test,0.36614140625,00005,5724881c,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,19.28485369682312,44238316,4096,Adam,0.0012696396160914172,4,20,233,256,lp,7.565858476410093e-11,0.3669555466622114,0.00657523763964203,0.23611006513237953,1,80,2,6,relu,,8.626356577995042e-17,0.2647480806335807,,,,,,,,,,,,,,,0.0,1.9604798760265112,,0.25839999318122864,0.4147999882698059,0.5827000141143799,0.36614140625
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.016411700439453124,00007,cef9f1f4,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,16.608314990997314,28445548,2048,Adam,0.0003373927547885195,0,11,1,128,lp,0.027235017214382436,-0.39894895628094673,0.00020333650807526776,-0.2669752836227417,1,80,2,8,relu,lp,7.154554550863017e-09,0.20723639521747828,,,,,,,,,,,,,,,0.0,1.0464931167662144,,0.01589999906718731,0.016300000250339508,0.016899999231100082,0.016411700439453124
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.421171484375,00008,5117e2dd,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,15.993673086166382,44245416,4096,Adagrad,0.667210557020277,2,145,53,256,,2.0571369362424307e-20,0.26310349721461535,1.645749732746535e-15,0.052322578616440296,1,60,3,4,tanh,,3.4196924164939226e-19,-0.002797376364469528,,,,,,,,,,,,,,,0.0,0.4115620609372854,,0.3296999931335449,0.4675999879837036,0.600600004196167,0.421171484375
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.14616077880859374,00009,ba2cece6,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,16.169320583343506,44245416,4096,Adam,0.03996977422109552,2,2,12,256,lp,1.1404500041801495e-09,-0.1874182764440775,1.9232872192263642e-19,0.4481071522459388,1,60,3,6,relu,,3.62399741970283e-05,-0.2735671950504184,,,,,,,,,,,,,,,0.0,0.7162044569849968,,0.08209999650716782,0.15699999034404755,0.27539998292922974,0.14616077880859374
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.383265380859375,00006,1cad1a3d,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,11.937514305114746,28450088,2048,Adagrad,0.330211892819202,0,174,6,128,,9.989766051564386e-12,-0.4708791086450219,1.42951917573519e-12,-0.4582030391320586,1,60,3,8,tanh,lp,1.2813245935890666e-06,-0.46283926628530025,,,,,,,,,,,,,,,0.0,0.5911995656788349,,0.29729998111724854,0.42100000381469727,0.5532000064849854,0.383265380859375
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.04138508911132813,00011,5e4d73b7,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,15.20123028755188,28445548,2048,Adam,0.17761048727904624,0,7,463,128,,8.54550090404623e-06,-0.07797187846153975,4.446229226549272e-18,0.1858568238094449,1,80,2,4,tanh,,8.319111191639573e-18,-0.1770257642492652,,,,,,,,,,,,,,,0.0,0.8547402825206518,,0.020499998703598976,0.04050000011920929,0.07719999551773071,0.04138508911132813
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.077694189453125,00012,29ab52a0,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,15.210538387298584,44224036,4096,Adagrad,0.00188346805111816,4,251,8,256,lp,9.275410911794819e-17,0.21311497315764427,1.3455737016002028e-06,-0.40101902931928635,1,40,3,6,relu,lp,6.127396707220283e-08,0.097345981746912,,,,,,,,,,,,,,,0.0,1.7203766591846943,,0.05069999769330025,0.07880000025033951,0.12429999560117722,0.077694189453125
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.24660751953125,00010,a9b9eb3a,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,20.124966382980347,28445548,2048,Adagrad,0.00888155639123179,4,74,142,128,,5.830062591472174e-13,0.04104424174875021,2.792178254131356e-10,-0.23257975094020367,1,80,2,8,tanh,lp,5.3828587319511876e-14,0.4519401788711548,,,,,,,,,,,,,,,0.0,1.8355095628648996,,0.1622999906539917,0.27140000462532043,0.412200003862381,0.24660751953125
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.232657666015625,00013,a5a4742b,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,17.45303440093994,44266796,4096,Adam,0.0038626526085856257,4,3,36,256,,1.9902056790078293e-08,-0.3522772276774049,0.0020872922850992933,-0.09953377209603786,1,80,3,6,tanh,lp,6.488798180198274e-13,0.3684769468382001,,,,,,,,,,,,,,,0.0,1.4001402650028467,,0.1388999968767166,0.26440000534057617,0.4267999827861786,0.232657666015625
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.15236812744140624,00014,f2e0124b,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,25.989463090896606,28427268,2048,Adagrad,0.04799992170663069,2,46,4,128,lp,4.7233537959683766e-14,0.4973995592445135,4.550776759990435e-12,0.31357511039823294,1,40,2,8,relu,,0.0006263017700713223,-0.42161016166210175,,,,,,,,,,,,,,,0.0,0.018879838287830353,,0.09809999912977219,0.1573999971151352,0.2563000023365021,0.15236812744140624
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.03578834838867188,00016,d897ba43,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,24.13556742668152,28436388,4096,Adagrad,0.0004511317445124246,4,223,25,128,,6.568698201591339e-07,-0.21909856889396906,3.7964114857831583e-17,0.03073066473007202,1,40,3,4,relu,lp,2.50044239749498e-08,-0.03868881240487099,,,,,,,,,,,,,,,0.0,1.5601835399866104,,0.024899998679757118,0.03659999743103981,0.04859999939799309,0.03578834838867188
