job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,epoch_time,num_parameters,train_batch_size,train_optimizer,train_lr,train_lr_scheduler_patience,num_negs_o,num_negs_s,emb_e_dim,emb_regularize,emb_struct_regularize_weight,emb_struct_dropout,emb_r_regularize_weight,emb_r_dropout,tcnn_freeze_word_embeddings,tcnn_dim_feature_map,tcnn_kernel_size_conv,tcnn_kernel_size_max_pool,tcnn_activation,tcnn_regularize,tcnn_regularize_weight,tcnn_dropout,numeric_feature_normalization,numeric_feature_num_layers,numeric_feature_activation,numeric_feature_regularize,numeric_featue_regularize_weight,numeric_feature_dropout,numeric_mlp_normalization,numeric_mlp_num_layers,numeric_mlp_activation,numeric_mlp_regularize,numeric_mlp_regularize_weight,numeric_mlp_dropout,emb_e_regularize,emb_e_regularize_weight,emb_e_dropout,text_weight,numeric_weight,fwt_hits@1,fwt_hits@3,fwt_hits@10,fwt_mrr
13ee61af,yago3-10-text-numeric,complex,0,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.405327734375,00001,42d85be5,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210218-223351-yago3-10-mkbe-text-numeric-best,75.04867672920227,44291640,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,,,,,,,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,0.0,1.2018125653266907,1.5670184679329395,0.30069997906684875,0.45749998092651367,0.6078000068664551,0.405327734375
13ee61af,yago3-10-text-numeric,complex,0,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.401892822265625,00000,0f282e65,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210218-223351-yago3-10-mkbe-text-numeric-best,75.5942690372467,44291640,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,,,,,,,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,0.0,1.2018125653266907,1.5670184679329395,0.29670000076293945,0.4545999765396118,0.6040999889373779,0.401892822265625
13ee61af,yago3-10-text-numeric,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.3978833251953125,00002,b661f6b3,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210218-223351-yago3-10-mkbe-text-numeric-best,11.6786048412323,44291640,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,,,,,,,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,0.0,1.2018125653266907,1.5670184679329395,0.28700000047683716,0.4560000002384186,0.6056999564170837,0.3978833251953125
13ee61af,yago3-10-text-numeric,complex,0,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.4056633544921875,00003,ed80cb01,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210218-223351-yago3-10-mkbe-text-numeric-best,19.845857620239258,44291640,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,,,,,,,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,0.0,1.2018125653266907,1.5670184679329395,0.30079999566078186,0.45889997482299805,0.6085999608039856,0.4056633544921875
13ee61af,yago3-10-text-numeric,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.403761572265625,00004,5546fc2c,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210218-223351-yago3-10-mkbe-text-numeric-best,8.709234952926636,44291640,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,,,,,,,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,0.0,1.2018125653266907,1.5670184679329395,0.29760000109672546,0.45509999990463257,0.6089999675750732,0.403761572265625
531b70f1,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.4784748046875,00000,d7427f7e,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210220-140228-yago3-10-literale-text-numeric-best,77.42865824699402,44503276,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,z-score,0,tanh,lp,0.0,0.0,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.3831999897956848,0.5388999581336975,0.6484999656677246,0.4784748046875
531b70f1,yago3-10,complex,0,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.48317080078125,00001,97234f03,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210220-140228-yago3-10-literale-text-numeric-best,77.52959418296814,44503276,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,z-score,0,tanh,lp,0.0,0.0,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.38999998569488525,0.54339998960495,0.6492999792098999,0.48317080078125
531b70f1,yago3-10,complex,0,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.48494130859375,00002,6e53a72c,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210220-140228-yago3-10-literale-text-numeric-best,68.39742255210876,44503276,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,z-score,0,tanh,lp,0.0,0.0,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.39249998331069946,0.5442999601364136,0.6473000049591064,0.48494130859375
531b70f1,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.4774701171875,00003,2565e591,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210220-140228-yago3-10-literale-text-numeric-best,63.57866144180298,44503276,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,z-score,0,tanh,lp,0.0,0.0,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.37849998474121094,0.5428000092506409,0.6488999724388123,0.4774701171875
531b70f1,yago3-10,complex,0,search,negative_sampling,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.48058212890625,00004,d4f7fa3e,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210220-140228-yago3-10-literale-text-numeric-best,16.688327074050903,44503276,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,z-score,0,tanh,lp,0.0,0.0,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.38339999318122864,0.5443999767303467,0.647599995136261,0.48058212890625
